year,state_bill_number,state_bill_id
2014,SB 32,5478
2014,SB 33,5591
2014,SB 34,5590
2014,SB 35,5341
2014,SB 36,5485
2014,SB 37,5528
2014,SB 38,5529
2014,SB 39,5482
2014,SB 40,5501
2014,SB 41,5502
2014,SB 42,5531
2014,SB 43,5500
2014,SB 44,5618
2014,SB 45,5430
2014,SB 46,5554
2014,SB 47,5428
2014,SB 48,5429
2014,SB 49,5434
2014,SB 50,5438
2014,SB 51,5475
2014,SB 52,5444
2014,SB 53,5521
2014,SB 54,5454
2014,SB 55,5464
2014,SB 56,5463
2014,SB 57,5467
2014,SB 58,5469
2014,SB 59,5470
2014,SB 60,5473
2014,SB 61,5471
2014,SB 62,5389
2014,SB 63,5388
2014,SB 64,5385
2014,SB 65,5234
2014,SB 66,5224
2014,SB 67,5598
2014,SB 68,5314
2014,SB 69,5339
2014,SB 70,5322
2014,SB 71,5196
2014,SB 72,5496
2014,SB 73,5392
2014,SB 74,5408
2014,SB 75,5376
2014,SB 76,5674
2014,SB 77,5642
2014,SB 78,5640
2014,SB 79,5638
2014,SB 80,5667
2014,SB 81,5424
2014,SB 82,5227
2014,SB 83,5685
2014,SB 84,5516
2014,SB 85,5677
2014,SB 86,5612
2014,SB 87,5525
2014,SB 88,5644
2014,SB 89,5645
2014,SB 90,5768
2014,SB 91,5572
2014,SB 92,5662
2014,SB 93,5601
2014,SB 94,5826
2014,SB 95,5617
2014,SB 96,5754
2014,SB 97,5637
2014,SB 98,5683
2014,SB 99,5782
2014,SB 100,5509
2014,SB 101,5744
2014,SB 102,5762
2014,SB 103,5686
2014,SB 104,5722
2014,SB 105,5284
2014,SB 106,5593
2014,SB 107,5777
2014,SB 108,5776
2014,SB 109,5778
2014,SB 110,5851
2014,SB 111,5378
2014,SB 112,5743
2014,SB 113,5745
2014,SB 114,5608
2014,SB 115,5752
2014,SB 116,5825
2014,SB 117,5377
2014,SB 118,5761
2014,SB 119,5807
2014,SB 120,5372
2014,SB 121,5915
2014,SB 122,5251
2014,SB 123,5733
2014,SB 124,5843
2014,SB 125,5250
2014,SB 126,5415
2014,SB 127,5680
2014,SB 128,5701
2014,SB 129,5691
2014,SB 130,5271
2014,SB 131,5831
2014,SB 132,5586
2014,SB 133,5700
2014,SB 134,5847
2014,SB 135,5790
2014,SB 136,5739
2014,SB 137,5756
2014,SB 138,5859
2014,SB 139,5755
2014,SB 140,5839
2014,SB 141,5940
2014,SB 142,5596
2014,SB 143,5409
2014,SB 144,5741
2014,SB 145,5740
2014,SB 146,5933
2014,SB 147,5801
2014,SB 148,5882
2014,SB 149,5941
2014,SB 150,5935
2014,SB 151,5717
2014,SB 152,5735
2014,SB 153,5951
2014,SB 154,5331
2014,SB 155,5748
2014,SB 156,5770
2014,SB 157,5788
2014,SB 158,5787
2014,SB 159,5971
2014,SB 160,5945
2014,SB 161,5943
2014,SB 162,5789
2014,SB 163,5323
2014,SB 164,5975
2014,SB 165,5602
2014,SB 166,5964
2014,SB 167,5988
2014,SB 168,5982
2014,SB 169,5613
2014,SB 170,5958
2014,SB 171,5888
2014,SB 172,5802
2014,SB 173,5582
2014,SB 174,5906
2014,SB 175,5907
2014,SB 176,5708
2014,SB 177,5855
2014,SB 178,5928
2014,SB 179,5792
2014,SB 180,5944
2014,SB 181,5344
2014,SB 182,5910
2014,SB 183,5753
2014,SB 184,5984
2014,SB 185,5983
2014,SB 186,5834
2014,SB 187,5932
2014,SB 188,6066
2014,SC 1,5399
2014,SC 2,5720
2014,SC 3,5719
2014,SC 4,5795
2014,SC 5,5671
2014,SC 6,5897
2014,SC 7,5900
2014,SC 8,5747
2014,SC 9,5895
2014,SC 10,5894
2014,SC 11,5994
2014,SC 12,5899
2014,SC 13,5898
2014,SC 14,5922
2014,SC 15,5924
2014,SC 16,5923
2014,SC 17,5896
2014,SC 18,5946
2014,SC 19,6007
2014,SC 20,6005
2014,SC 21,5989
2014,SC 22,6009
2014,SC 23,5997
2014,SC 24,6014
2014,SC 25,5948
2014,SC 26,6018
2014,SC 27,6015
2014,SC 28,6052
2014,SC 29,6042
2014,SC 30,6043
2014,SC 31,6017
2014,SC 32,6063
2014,SC 33,6016
2014,SC 34,6045
2014,SC 35,6013
2014,SCR 1,5917
2014,SCR 2,5965
2014,SCR 3,5996
2014,SCR 4,6008
2014,SCR 5,6036
2014,SCR 6,5721
2014,SCR 7,6020
2014,SJR 1,5605
2014,SJR 2,5976
2014,SJR 3,5981
